Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name,pH
31.52,50.15,29.25,Sandy,Millets,17,4,9,17-17-17,7.15
24.34,64.24,30.58,Clayey,Tobacco,0,14,11,17-17-17,6.11
17.12,43.78,33.58,Loamy,Barley,9,2,12,17-17-17,6.53
25.64,60.72,58.3,Clayey,Paddy,40,5,10,17-17-17,6.37
28.3,61.96,36.83,Red,Barley,6,21,35,20-20,5.95
29.33,44.22,24.7,Black,Cotton,10,15,18,20-20,6.78
32.49,61.69,39.97,Black,Oil seeds,5,16,7,17-17-17,6.9
38.46,49.98,48.35,Sandy,Cotton,6,13,9,17-17-17,5.53
27.7,46.49,24.22,Black,Wheat,21,12,11,17-17-17,6.54
24.42,74.09,33.88,Red,Pulses,4,10,16,17-17-17,6.75
26.04,44.61,42.93,Black,Cotton,11,26,4,17-17-17,6.95
31.03,74.36,53.46,Red,Maize,32,23,14,17-17-17,6.79
24.19,52.5,39.66,Black,Ground Nuts,7,10,17,17-17-17,6.9
38.12,57.96,40.69,Black,Cotton,5,23,19,20-20,6.88
26.55,79.06,61.65,Loamy,Paddy,36,10,3,17-17-17,5.8
18.67,42.87,33.22,Red,Barley,15,17,5,17-17-17,6.85
25.47,73.66,33.99,Sandy,Pulses,5,8,12,17-17-17,6.08
26.43,42.78,42.53,Clayey,Millets,6,10,16,20-20,6.58
29.57,55.0,32.67,Sandy,Cotton,9,8,5,17-17-17,5.84
22.0,62.28,27.42,Black,Wheat,26,13,5,17-17-17,5.96
31.22,57.36,51.88,Clayey,Maize,38,24,21,17-17-17,5.53
18.06,60.04,46.15,Sandy,Pulses,4,5,20,17-17-17,5.81
27.78,45.11,25.97,Black,Millets,3,3,21,20-20,5.95
35.36,63.36,37.85,Black,Millets,19,8,9,17-17-17,5.57
26.23,43.7,45.37,Black,Wheat,29,26,17,20-20,6.15
34.37,71.02,66.65,Clayey,Sugarcane,13,11,31,20-20,7.12
34.18,74.6,26.35,Black,Tobacco,12,12,5,17-17-17,5.8
26.85,53.15,35.56,Loamy,Tobacco,20,20,14,17-17-17,5.69
31.33,68.7,44.79,Black,Pulses,4,3,17,17-17-17,7.21
31.07,68.53,48.15,Red,Cotton,14,7,9,17-17-17,5.52
31.82,54.77,25.59,Black,Cotton,10,13,3,17-17-17,6.82
30.95,72.61,33.64,Sandy,Pulses,7,5,23,17-17-17,6.97
21.6,48.51,43.17,Sandy,Tobacco,18,5,20,20-20,7.47
33.28,67.81,32.26,Sandy,Maize,10,20,14,17-17-17,6.02
29.15,56.08,21.74,Red,Oil seeds,6,18,21,17-17-17,6.59
27.39,60.83,25.5,Clayey,Oil seeds,7,8,0,14-35-14,5.52
28.86,75.71,41.29,Red,Sugarcane,4,6,0,14-35-14,5.84
33.25,71.59,32.46,Sandy,Ground Nuts,1,9,15,17-17-17,7.17
34.51,61.17,38.01,Black,Maize,8,13,18,20-20,5.89
15.92,65.57,49.79,Loamy,Barley,17,16,22,20-20,7.13
33.16,52.88,37.29,Loamy,Millets,18,10,9,17-17-17,5.66
29.3,60.34,58.24,Sandy,Paddy,15,9,11,17-17-17,5.65
38.05,58.66,25.48,Clayey,Millets,15,15,7,17-17-17,5.64
24.23,55.38,38.54,Black,Pulses,4,9,18,17-17-17,7.0
27.87,49.67,45.29,Black,Wheat,23,8,10,17-17-17,5.86
23.31,49.62,52.29,Loamy,Tobacco,9,0,3,17-17-17,7.38
28.74,58.97,46.05,Clayey,Tobacco,8,13,6,17-17-17,6.94
20.57,68.35,33.38,Black,Maize,8,6,6,17-17-17,7.23
20.3,55.75,37.99,Loamy,Barley,17,18,5,17-17-17,6.63
30.93,75.52,34.0,Loamy,Maize,45,15,14,17-17-17,6.31
31.86,75.04,56.95,Loamy,Paddy,22,5,19,20-20,5.87
26.17,49.6,48.24,Sandy,Oil seeds,7,3,21,20-20,6.56
30.75,61.06,53.88,Loamy,Sugarcane,15,19,12,17-17-17,6.34
26.27,47.69,47.02,Sandy,Pulses,6,9,29,20-20,7.49
37.85,69.91,69.73,Black,Sugarcane,14,10,14,17-17-17,5.81
25.21,65.32,31.36,Black,Maize,28,17,35,20-20,7.43
33.28,52.56,36.43,Red,Tobacco,15,14,22,20-20,7.06
29.88,41.7,45.0,Clayey,Cotton,4,15,18,20-20,5.59
29.73,52.82,26.16,Clayey,Millets,5,5,5,17-17-17,7.23
31.06,72.74,46.63,Clayey,Maize,29,28,12,17-17-17,7.07
26.82,77.44,59.52,Sandy,Paddy,25,18,19,20-20,7.17
37.63,59.73,28.26,Red,Millets,12,9,5,17-17-17,6.57
20.85,54.96,46.27,Black,Barley,6,14,10,17-17-17,5.72
28.92,48.51,37.13,Loamy,Pulses,2,8,27,20-20,5.58
15.63,60.27,43.61,Black,Wheat,25,5,9,17-17-17,7.42
29.54,43.95,31.49,Clayey,Cotton,12,16,10,17-17-17,5.91
27.24,64.15,34.41,Sandy,Maize,22,16,10,17-17-17,5.61
30.75,74.64,38.15,Clayey,Ground Nuts,10,3,17,17-17-17,5.63
24.12,62.46,24.59,Clayey,Oil seeds,2,15,33,20-20,5.72
26.25,76.92,56.24,Clayey,Sugarcane,12,13,26,20-20,5.54
27.56,62.83,58.67,Loamy,Paddy,30,12,6,17-17-17,6.41
31.15,52.29,41.82,Black,Millets,11,11,11,17-17-17,6.1
29.42,82.1,50.35,Clayey,Paddy,27,15,10,17-17-17,6.31
36.03,81.71,54.16,Red,Sugarcane,18,18,24,17-17-17,6.53
37.39,81.99,57.4,Black,Sugarcane,14,17,24,17-17-17,6.39
19.22,72.78,38.67,Sandy,Pulses,10,7,27,17-17-17,6.23
24.61,57.19,46.92,Sandy,Ground Nuts,6,11,2,14-35-14,7.43
26.46,76.89,51.96,Clayey,Paddy,29,18,10,17-17-17,5.75
32.37,69.49,48.83,Red,Tobacco,10,3,14,17-17-17,7.15
38.36,47.42,43.29,Loamy,Millets,4,16,17,20-20,6.4
32.32,61.93,51.6,Loamy,Ground Nuts,5,12,6,14-35-14,6.83
30.88,82.29,56.31,Loamy,Paddy,13,17,12,17-17-17,5.93
33.6,72.55,62.92,Sandy,Paddy,32,10,18,20-20,5.92
24.64,59.54,30.29,Black,Maize,11,3,24,28-28,6.08
24.79,69.67,37.4,Sandy,Ground Nuts,9,15,23,17-17-17,5.53
24.22,46.84,48.24,Sandy,Oil seeds,5,11,10,17-17-17,6.49
32.23,62.39,24.7,Red,Millets,1,1,20,20-20,6.16
27.06,44.01,21.92,Red,Millets,17,10,15,17-17-17,5.91
23.49,83.57,55.82,Red,Paddy,0,7,18,20-20,7.35
29.39,59.71,42.82,Clayey,Maize,37,15,29,20-20,6.85
24.06,48.81,40.08,Red,Pulses,6,5,13,17-17-17,6.62
35.74,69.17,62.82,Red,Sugarcane,12,6,15,17-17-17,6.47
26.7,68.87,39.66,Sandy,Maize,16,13,15,17-17-17,6.34
33.34,68.31,52.65,Clayey,Paddy,9,0,16,20-20,7.12
34.11,44.75,35.06,Red,Cotton,17,14,17,20-20,7.23
33.33,67.67,46.87,Sandy,Tobacco,20,12,21,20-20,6.19
28.0,57.77,36.38,Clayey,Oil seeds,13,4,11,17-17-17,7.18
33.75,51.95,33.72,Sandy,Millets,12,6,12,17-17-17,5.9
21.52,59.99,47.4,Loamy,Pulses,6,3,11,17-17-17,6.63
39.37,63.09,38.12,Sandy,Cotton,11,14,11,17-17-17,7.48
29.87,61.13,31.34,Sandy,Maize,32,9,16,17-17-17,7.35
29.12,64.63,37.82,Loamy,Maize,23,13,21,20-20,6.79
38.17,64.33,27.56,Sandy,Millets,19,9,9,17-17-17,6.89
33.28,79.15,53.61,Sandy,Sugarcane,10,7,18,17-17-17,6.76
26.77,70.97,29.52,Black,Tobacco,22,8,12,17-17-17,5.53
24.51,80.05,65.07,Clayey,Paddy,0,12,10,Urea,6.89
22.36,83.29,60.46,Red,Paddy,0,10,8,Urea,5.59
30.71,71.75,57.67,Sandy,Paddy,16,10,10,17-17-17,5.74
27.16,75.99,53.71,Loamy,Sugarcane,17,27,15,17-17-17,6.3
34.91,70.01,53.26,Black,Paddy,22,11,2,17-17-17,7.12
31.01,72.33,56.62,Black,Maize,9,13,20,20-20,5.52
23.43,67.97,53.53,Loamy,Paddy,19,4,6,17-17-17,6.32
34.26,51.21,46.35,Loamy,Tobacco,12,14,22,20-20,6.98
34.79,62.76,40.82,Black,Sugarcane,20,8,12,17-17-17,6.05
31.94,67.85,53.15,Sandy,Ground Nuts,16,11,25,17-17-17,5.73
21.59,65.12,48.82,Clayey,Maize,5,11,20,28-28,5.99
29.95,43.14,31.88,Clayey,Millets,0,7,17,20-20,7.0
22.54,47.71,42.48,Black,Oil seeds,9,3,15,17-17-17,6.11
22.27,44.99,28.43,Red,Wheat,12,7,6,17-17-17,6.54
25.0,61.56,21.38,Clayey,Wheat,1,15,15,Urea,5.91
28.03,56.29,39.11,Clayey,Cotton,15,10,4,17-17-17,6.54
27.62,68.87,47.91,Red,Ground Nuts,14,9,19,17-17-17,5.77
26.46,46.01,30.16,Loamy,Millets,7,6,18,20-20,7.23
32.88,56.6,31.67,Black,Cotton,20,13,9,17-17-17,7.5
25.5,47.82,43.98,Clayey,Wheat,29,8,12,17-17-17,6.04
24.85,59.24,47.71,Clayey,Wheat,29,20,8,17-17-17,7.07
32.57,73.09,34.52,Red,Tobacco,28,12,16,17-17-17,5.81
30.94,68.63,47.5,Loamy,Cotton,15,9,19,20-20,5.97
24.43,60.38,31.26,Loamy,Oil seeds,4,9,8,17-17-17,6.29
33.14,71.49,59.93,Clayey,Maize,26,8,22,20-20,6.2
33.51,51.56,43.76,Red,Tobacco,28,17,14,17-17-17,6.28
25.73,61.35,22.28,Sandy,Oil seeds,5,12,18,17-17-17,6.71
31.74,63.65,21.52,Red,Oil seeds,5,2,17,17-17-17,7.29
19.44,48.31,30.07,Sandy,Wheat,0,0,9,28-28,6.78
20.12,48.18,20.1,Loamy,Wheat,13,18,9,17-17-17,6.94
28.42,55.55,20.3,Loamy,Millets,15,15,13,17-17-17,6.48
33.76,61.95,36.17,Red,Maize,14,17,14,17-17-17,7.27
27.1,64.77,28.4,Clayey,Oil seeds,3,12,27,20-20,7.17
30.4,66.22,52.67,Red,Tobacco,16,16,21,20-20,6.93
30.19,50.98,38.07,Black,Maize,0,19,17,Urea,6.76
23.5,56.97,48.56,Clayey,Tobacco,7,13,12,17-17-17,6.48
35.12,76.32,46.96,Black,Sugarcane,12,0,20,17-17-17,6.37
15.65,56.68,20.62,Sandy,Wheat,29,11,9,17-17-17,5.71
16.96,50.5,43.73,Sandy,Barley,8,5,14,17-17-17,6.75
37.97,47.14,35.38,Red,Millets,14,11,21,20-20,7.46
25.48,58.57,48.71,Sandy,Oil seeds,17,16,12,17-17-17,7.3
27.02,52.79,33.14,Loamy,Oil seeds,12,10,3,17-17-17,6.22
26.51,55.82,41.7,Loamy,Maize,7,13,17,20-20,7.23
25.77,59.16,46.95,Sandy,Wheat,37,15,16,17-17-17,6.76
31.64,63.41,27.09,Clayey,Tobacco,19,19,12,17-17-17,6.52
29.09,50.29,38.42,Red,Oil seeds,9,11,21,17-17-17,6.95
21.16,53.58,40.61,Red,Oil seeds,10,1,4,17-17-17,6.5
25.4,41.45,41.41,Clayey,Millets,3,15,5,17-17-17,7.42
29.82,67.98,36.37,Sandy,Pulses,4,6,10,17-17-17,6.46
26.98,47.16,21.71,Red,Oil seeds,9,5,32,20-20,6.25
34.85,54.1,45.44,Sandy,Oil seeds,10,10,12,17-17-17,6.57
26.83,53.69,26.16,Red,Barley,28,4,16,17-17-17,5.92
20.41,49.0,21.46,Loamy,Wheat,33,4,19,20-20,6.99
30.88,67.67,43.06,Loamy,Sugarcane,20,8,28,20-20,5.63
30.57,73.95,32.1,Red,Maize,6,19,15,17-17-17,6.11
20.58,73.63,47.15,Red,Pulses,8,3,35,20-20,6.97
26.5,52.06,21.24,Sandy,Millets,14,16,10,17-17-17,6.5
22.56,53.67,22.27,Red,Barley,5,12,10,17-17-17,5.53
29.23,55.64,23.81,Clayey,Oil seeds,17,15,21,17-17-17,6.09
26.27,41.33,36.07,Loamy,Cotton,10,6,14,20-20,6.91
29.89,67.07,33.1,Red,Ground Nuts,7,17,24,17-17-17,6.21
24.09,57.84,50.28,Loamy,Pulses,7,11,15,17-17-17,7.11
29.13,71.29,51.51,Clayey,Tobacco,7,12,0,17-17-17,5.72
21.44,70.03,47.58,Red,Tobacco,17,13,21,20-20,6.42
31.57,74.43,58.08,Clayey,Sugarcane,10,9,4,14-35-14,6.78
27.53,74.49,32.34,Sandy,Ground Nuts,11,7,12,17-17-17,6.25
31.71,61.84,32.93,Loamy,Millets,7,8,25,20-20,5.79
27.9,54.36,49.69,Sandy,Oil seeds,11,7,20,17-17-17,6.1
33.86,44.06,44.65,Black,Millets,5,12,13,17-17-17,6.43
26.77,48.08,39.61,Sandy,Barley,3,20,28,20-20,6.08
31.68,60.3,55.04,Black,Sugarcane,20,11,17,17-17-17,6.9
28.49,40.87,39.83,Clayey,Millets,6,9,8,17-17-17,6.69
20.92,77.94,49.0,Loamy,Maize,25,28,13,17-17-17,6.91
24.4,51.8,26.52,Red,Wheat,25,0,12,20-20,7.02
31.76,68.49,58.56,Clayey,Paddy,25,9,13,17-17-17,6.31
33.72,57.77,31.64,Clayey,Ground Nuts,18,3,34,20-20,5.67
39.44,43.83,44.64,Black,Millets,17,4,11,17-17-17,6.81
18.9,49.09,30.43,Sandy,Pulses,9,12,26,17-17-17,6.76
21.45,51.79,51.93,Loamy,Tobacco,23,12,16,17-17-17,7.46
27.54,69.8,59.38,Loamy,Sugarcane,15,4,10,17-17-17,6.37
31.43,68.96,38.76,Black,Pulses,4,4,21,17-17-17,5.9
26.83,54.82,28.29,Sandy,Cotton,4,2,0,17-17-17,6.64
27.49,45.23,29.34,Red,Wheat,13,16,19,20-20,6.67
24.49,77.34,34.71,Loamy,Maize,24,6,26,20-20,5.91
27.21,64.38,37.61,Clayey,Barley,11,11,11,17-17-17,7.02
33.59,75.81,56.95,Clayey,Paddy,32,3,10,17-17-17,6.47
25.68,54.73,38.05,Clayey,Millets,10,11,5,17-17-17,7.05
26.75,46.92,28.74,Sandy,Wheat,11,11,9,17-17-17,7.2
26.27,69.56,37.64,Sandy,Cotton,7,9,12,17-17-17,6.01
17.45,64.91,29.74,Red,Barley,21,20,6,17-17-17,6.34
31.96,56.45,33.64,Sandy,Tobacco,17,7,0,10-26-26,6.07
23.83,66.86,45.74,Clayey,Maize,18,26,22,20-20,6.47
25.74,73.25,51.44,Loamy,Sugarcane,14,10,18,17-17-17,5.78
22.2,57.31,58.49,Loamy,Maize,45,16,15,17-17-17,6.42
21.12,47.88,37.27,Red,Barley,17,10,16,17-17-17,7.14
24.01,81.54,56.59,Clayey,Paddy,20,10,11,17-17-17,6.24
18.36,57.19,25.94,Loamy,Pulses,4,5,11,17-17-17,6.24
23.45,67.04,54.21,Clayey,Paddy,31,10,10,17-17-17,5.77
24.86,73.38,27.53,Sandy,Ground Nuts,10,3,21,17-17-17,5.92
26.7,73.62,59.75,Red,Paddy,17,14,15,20-20,6.26
34.0,60.35,46.02,Loamy,Tobacco,29,12,14,17-17-17,7.21
28.05,66.77,39.31,Sandy,Barley,12,6,23,20-20,6.55
30.9,68.94,37.15,Sandy,Cotton,12,17,11,17-17-17,7.38
25.07,40.01,34.17,Red,Cotton,17,11,7,17-17-17,5.56
20.7,41.34,30.05,Loamy,Barley,17,11,15,17-17-17,6.28
27.14,64.79,44.58,Sandy,Pulses,7,3,10,17-17-17,5.83
34.5,73.7,51.46,Red,Sugarcane,1,20,30,20-20,7.12
24.12,62.01,47.93,Black,Ground Nuts,2,11,38,20-20,7.02
30.33,50.7,31.11,Sandy,Maize,32,27,11,17-17-17,7.48
24.1,61.78,43.86,Loamy,Pulses,4,1,23,17-17-17,7.37
28.25,42.55,38.62,Red,Cotton,16,5,0,17-17-17,7.26
26.72,63.13,52.88,Loamy,Paddy,39,5,11,17-17-17,7.28
24.19,68.53,44.53,Clayey,Barley,0,8,18,20-20,7.24
24.13,60.84,42.83,Black,Ground Nuts,17,4,19,17-17-17,6.64
29.28,62.88,54.71,Clayey,Maize,30,11,23,20-20,7.06
37.38,62.1,43.43,Red,Millets,12,5,5,17-17-17,6.18
20.21,67.65,26.8,Sandy,Oil seeds,16,4,32,20-20,6.91
23.47,48.72,49.22,Loamy,Wheat,32,7,14,17-17-17,6.4
27.28,43.37,33.56,Loamy,Wheat,12,16,11,17-17-17,5.88
35.66,61.74,41.97,Loamy,Ground Nuts,13,18,4,14-35-14,6.1
26.01,47.58,25.94,Clayey,Cotton,21,4,21,20-20,6.58
27.14,69.69,33.19,Black,Oil seeds,0,7,16,17-17-17,6.8
32.0,67.46,49.82,Loamy,Maize,19,21,5,17-17-17,7.22
23.6,69.55,66.67,Black,Paddy,28,13,13,17-17-17,6.2
20.53,60.46,45.43,Red,Maize,14,6,12,17-17-17,7.24
28.95,45.77,29.98,Clayey,Millets,13,10,2,17-17-17,6.69
22.55,63.08,28.7,Red,Ground Nuts,9,14,19,17-17-17,6.51
34.18,48.59,47.09,Clayey,Oil seeds,17,10,12,17-17-17,5.67
24.35,48.41,41.43,Red,Wheat,44,27,9,17-17-17,6.61
31.34,79.46,38.11,Clayey,Maize,21,25,12,17-17-17,5.84
23.46,57.07,46.97,Red,Pulses,2,3,7,17-17-17,6.22
23.56,58.1,32.41,Red,Wheat,37,12,7,17-17-17,6.25
32.73,68.66,61.34,Loamy,Paddy,30,12,6,17-17-17,7.36
30.63,72.23,46.46,Clayey,Ground Nuts,5,14,34,20-20,6.89
29.69,63.86,41.23,Sandy,Barley,19,7,20,20-20,5.77
22.02,77.25,42.59,Red,Maize,28,7,29,20-20,6.81
29.52,62.73,33.81,Sandy,Tobacco,7,20,1,17-17-17,5.8
32.58,59.5,29.66,Sandy,Cotton,13,11,10,17-17-17,5.58
33.66,73.76,48.2,Loamy,Tobacco,11,24,10,17-17-17,7.31
29.82,67.55,67.79,Sandy,Paddy,28,9,5,17-17-17,7.03
30.7,57.18,34.44,Sandy,Ground Nuts,16,17,15,17-17-17,7.47
31.51,49.33,47.48,Sandy,Cotton,6,10,9,17-17-17,6.31
18.91,65.73,31.24,Red,Barley,27,9,6,17-17-17,5.53
28.82,67.69,37.4,Sandy,Tobacco,3,5,14,17-17-17,6.34
34.34,61.83,62.0,Loamy,Paddy,32,4,12,17-17-17,6.55
26.33,63.51,30.18,Loamy,Ground Nuts,14,3,0,14-35-14,6.33
27.34,69.65,64.02,Red,Paddy,7,12,5,17-17-17,5.52
36.6,68.06,59.56,Sandy,Sugarcane,23,20,21,17-17-17,6.92
34.43,79.12,58.11,Sandy,Paddy,20,7,15,20-20,7.0
23.7,46.92,41.12,Sandy,Tobacco,16,11,25,20-20,7.19
30.36,74.77,56.02,Sandy,Sugarcane,17,7,19,17-17-17,7.38
21.5,66.22,29.81,Red,Wheat,11,7,11,20-20,5.76
25.19,69.6,36.52,Red,Tobacco,34,5,15,17-17-17,6.72
25.65,65.13,25.09,Black,Cotton,16,11,4,17-17-17,6.89
31.0,42.48,43.06,Red,Cotton,17,16,13,17-17-17,5.84
29.51,40.03,31.39,Black,Cotton,11,4,12,17-17-17,6.98
21.12,63.52,53.56,Black,Tobacco,23,24,15,17-17-17,6.12
38.3,47.55,37.85,Loamy,Millets,18,7,2,17-17-17,6.72
33.87,62.17,27.09,Red,Tobacco,5,0,17,28-28,6.61
16.45,45.33,43.61,Sandy,Wheat,2,22,24,Urea,7.17
23.3,68.25,47.63,Red,Barley,16,14,9,17-17-17,7.27
25.26,69.21,34.17,Loamy,Cotton,14,0,3,17-17-17,6.29
22.58,74.56,36.05,Sandy,Pulses,6,6,28,20-20,6.55
16.69,60.82,47.52,Sandy,Wheat,0,7,11,Urea,6.95
30.78,45.01,47.9,Red,Ground Nuts,13,9,18,17-17-17,6.99
30.93,64.92,38.32,Black,Millets,17,6,9,17-17-17,7.41
24.54,63.11,24.95,Loamy,Oil seeds,12,5,10,17-17-17,6.55
24.06,46.3,35.93,Black,Tobacco,19,23,19,17-17-17,6.26
29.78,46.32,25.41,Red,Oil seeds,14,16,19,17-17-17,6.75
21.23,46.45,38.93,Black,Barley,9,3,14,17-17-17,5.92
31.21,54.45,26.43,Sandy,Millets,14,13,3,17-17-17,6.21
32.22,55.58,47.1,Clayey,Oil seeds,14,21,12,17-17-17,6.47
22.98,63.51,32.99,Red,Maize,35,20,12,17-17-17,6.22
24.73,48.7,45.36,Black,Barley,12,11,18,17-17-17,6.49
22.63,52.6,51.75,Red,Tobacco,18,26,35,20-20,7.38
23.92,53.57,35.52,Loamy,Wheat,41,14,15,17-17-17,5.56
32.84,58.55,31.84,Black,Cotton,23,20,9,17-17-17,7.08
28.44,62.7,46.64,Red,Maize,30,14,14,17-17-17,6.18
28.65,52.52,55.97,Red,Maize,12,29,7,17-17-17,6.04
27.81,53.78,33.22,Loamy,Maize,44,14,12,17-17-17,6.18
38.1,47.22,27.26,Loamy,Millets,22,11,0,17-17-17,5.91
26.2,60.07,30.87,Red,Pulses,2,9,23,17-17-17,6.96
38.91,47.87,26.97,Sandy,Cotton,0,20,8,17-17-17,6.1
32.39,72.64,57.55,Sandy,Paddy,5,15,10,17-17-17,6.89
28.75,55.01,36.36,Sandy,Barley,24,12,35,20-20,7.17
22.87,65.27,23.33,Sandy,Barley,15,8,18,17-17-17,7.09
24.71,59.2,45.46,Black,Ground Nuts,13,13,16,17-17-17,6.77
22.93,64.11,26.46,Clayey,Barley,35,7,20,17-17-17,6.55
35.98,82.36,59.46,Black,Sugarcane,0,16,26,20-20,6.95
26.0,55.91,46.11,Red,Tobacco,20,8,4,17-17-17,5.86
24.2,66.35,48.66,Clayey,Barley,7,12,24,20-20,6.67
33.59,68.75,51.48,Sandy,Ground Nuts,13,8,23,17-17-17,7.43
39.18,55.54,44.96,Loamy,Cotton,25,16,13,17-17-17,7.01
28.1,55.82,26.12,Sandy,Cotton,0,12,7,17-17-17,5.74
25.47,42.67,33.75,Red,Millets,12,11,9,17-17-17,6.68
28.89,61.81,21.12,Black,Oil seeds,12,12,19,17-17-17,7.21
25.48,59.87,29.83,Clayey,Wheat,25,8,12,17-17-17,6.25
19.06,48.06,32.94,Sandy,Wheat,33,14,18,20-20,6.26
31.34,65.11,52.03,Clayey,Ground Nuts,9,5,28,20-20,5.53
21.56,60.12,49.37,Sandy,Pulses,6,13,27,17-17-17,6.99
34.65,74.0,55.08,Red,Paddy,26,18,26,20-20,5.96
32.67,81.18,45.1,Sandy,Sugarcane,24,15,3,14-35-14,6.23
27.68,71.74,66.32,Sandy,Sugarcane,17,12,29,20-20,5.66
19.0,71.62,47.97,Black,Pulses,4,7,29,20-20,5.89
24.45,52.75,47.74,Loamy,Wheat,21,15,11,17-17-17,5.83
20.78,51.2,30.84,Sandy,Maize,33,10,9,10-26-26,6.41
28.7,78.23,50.71,Loamy,Paddy,6,14,11,17-17-17,6.23
23.37,69.17,49.35,Red,Wheat,22,9,9,17-17-17,6.44
21.47,60.94,37.52,Black,Wheat,15,5,5,17-17-17,6.4
29.42,64.06,40.9,Black,Cotton,16,5,14,17-17-17,7.37
19.15,65.84,25.9,Black,Wheat,30,8,4,17-17-17,5.82
28.35,69.01,22.11,Clayey,Barley,22,12,8,17-17-17,6.44
34.92,57.59,23.42,Loamy,Millets,16,13,13,17-17-17,7.13
26.58,56.43,52.98,Red,Tobacco,16,16,8,17-17-17,6.93
28.47,71.11,36.62,Red,Pulses,3,3,23,17-17-17,6.81
35.21,75.27,45.39,Clayey,Sugarcane,12,17,13,17-17-17,6.59
28.77,69.98,28.16,Clayey,Ground Nuts,9,23,21,17-17-17,5.78
24.89,65.86,30.44,Clayey,Ground Nuts,15,4,10,17-17-17,5.68
26.25,83.26,56.63,Sandy,Sugarcane,28,8,1,14-35-14,6.48
18.41,77.73,25.37,Sandy,Maize,21,21,18,17-17-17,6.66
22.15,56.22,47.18,Red,Tobacco,36,25,10,17-17-17,7.33
23.85,58.23,48.81,Red,Oil seeds,10,9,16,17-17-17,5.68
32.64,78.01,51.15,Loamy,Maize,18,20,14,17-17-17,5.96
30.61,58.68,26.16,Red,Ground Nuts,10,5,15,17-17-17,5.57
24.92,55.82,41.66,Black,Pulses,4,7,13,17-17-17,6.94
27.01,54.53,37.22,Red,Barley,11,1,8,17-17-17,5.79
24.7,83.48,63.95,Sandy,Paddy,19,11,11,17-17-17,5.6
26.26,45.9,26.09,Clayey,Ground Nuts,4,11,2,14-35-14,7.41
35.72,51.0,26.83,Loamy,Cotton,7,11,15,20-20,5.7
31.51,63.82,29.58,Black,Pulses,3,8,0,14-35-14,5.84
27.63,84.07,57.81,Black,Paddy,32,20,15,17-17-17,6.3
22.96,62.01,26.64,Loamy,Oil seeds,13,10,13,17-17-17,5.5
20.01,49.93,25.65,Loamy,Oil seeds,6,7,0,14-35-14,6.93
15.39,66.57,46.58,Loamy,Barley,6,4,16,17-17-17,5.92
32.72,54.04,42.22,Sandy,Cotton,8,7,14,20-20,7.17
25.03,66.17,33.31,Black,Cotton,13,7,6,17-17-17,5.98
17.55,56.86,22.32,Loamy,Barley,21,19,16,17-17-17,7.4
32.66,68.12,44.9,Sandy,Ground Nuts,7,6,30,20-20,5.93
25.11,73.39,49.38,Loamy,Sugarcane,33,14,19,17-17-17,5.95
24.53,45.94,26.54,Loamy,Wheat,9,0,9,28-28,6.76
31.27,56.6,51.96,Red,Tobacco,21,9,1,10-26-26,5.85
37.64,54.66,29.31,Black,Millets,1,6,5,17-17-17,5.66
24.3,62.48,33.08,Clayey,Wheat,13,0,6,17-17-17,5.72
27.44,74.61,33.95,Black,Tobacco,8,3,13,17-17-17,6.73
28.37,52.95,26.1,Clayey,Tobacco,15,0,8,17-17-17,7.13
26.35,53.86,26.55,Red,Pulses,3,5,25,17-17-17,7.04
23.93,63.31,35.18,Clayey,Barley,14,17,28,20-20,6.52
30.78,40.11,38.4,Clayey,Cotton,13,12,20,20-20,5.56
19.04,63.59,28.09,Sandy,Barley,6,7,17,17-17-17,6.97
30.4,64.81,27.7,Clayey,Oil seeds,6,17,9,17-17-17,6.39
29.51,47.87,43.43,Black,Oil seeds,4,5,18,17-17-17,6.94
21.19,69.16,44.15,Clayey,Pulses,1,5,18,17-17-17,6.63
29.13,74.0,46.81,Sandy,Pulses,2,4,23,17-17-17,7.49
27.54,53.06,49.46,Red,Pulses,2,5,22,17-17-17,6.22
21.51,50.51,43.16,Sandy,Wheat,42,16,11,17-17-17,6.74
30.93,63.72,54.59,Clayey,Sugarcane,8,11,9,17-17-17,5.78
30.56,67.6,26.97,Red,Tobacco,24,14,23,20-20,7.03
25.4,56.37,36.63,Red,Pulses,0,2,15,17-17-17,6.61
26.57,76.11,52.75,Clayey,Paddy,25,12,15,20-20,5.63
33.9,61.76,62.71,Sandy,Sugarcane,0,9,24,20-20,6.59
25.56,69.19,47.5,Black,Ground Nuts,8,13,23,17-17-17,6.99
31.71,62.15,33.53,Loamy,Oil seeds,11,12,0,14-35-14,6.34
31.11,50.88,54.7,Loamy,Pulses,6,3,38,20-20,6.1
29.14,57.66,25.57,Black,Tobacco,14,10,24,20-20,7.47
25.31,49.07,31.07,Clayey,Pulses,0,7,26,20-20,6.12
24.97,74.89,35.67,Loamy,Tobacco,30,13,9,17-17-17,6.36
25.82,46.64,32.87,Red,Millets,9,10,26,20-20,6.46
27.58,62.36,25.18,Loamy,Oil seeds,8,4,12,17-17-17,7.21
25.63,75.25,58.14,Clayey,Paddy,37,11,6,17-17-17,6.38
22.21,61.67,47.12,Red,Wheat,19,12,25,20-20,7.27
